customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,TotalServiceCost,LogTotalServiceCost
4322-RCYMT,68,1,1,0,75.8,5293.95,1,5154.4,8.547799988009137
6680-NENYN,43,1,2,2,104.6,4759.85,1,4497.8,8.411565973529866
2088-IEBAU,68,1,2,2,88.15,6148.45,0,5994.200000000001,8.698714428039423
7982-VCELR,36,1,0,1,94.8,3565.65,0,3412.7999999999997,8.135581319330232
1343-EHPYB,63,1,0,2,103.4,6603.0,1,6514.200000000001,8.781893187476093
6035-BXTTY,32,1,0,0,54.65,1830.1,0,1748.8,7.4672567746721645
6885-PKOAM,71,1,2,1,85.75,6223.8,0,6088.25,8.714280200410666
7520-HQWJU,66,1,0,0,67.45,4508.65,0,4451.7,8.401265932740072
9639-BUJXT,63,1,1,3,20.5,1328.15,0,1291.5,7.164333606382584
5924-SNGKP,41,1,1,1,20.25,865.0,0,830.25,6.722930591970064
0021-IKXGC,1,1,0,2,72.1,72.1,0,72.1,4.291828366755733
2034-GDRCN,2,1,0,2,90.4,168.2,1,180.8,5.202907181743378
8966-SNIZF,70,1,2,0,19.45,1303.5,0,1361.5,7.217076526537399
6243-OZGFH,23,0,0,2,44.95,996.85,0,1033.8500000000001,6.942011767660228
4654-DLAMQ,64,1,1,0,97.0,6430.9,0,6208.0,8.733755131364893
0513-RBGPE,37,1,2,1,62.8,2278.75,0,2323.6,7.751303260209608
5160-UXJED,17,1,1,3,44.6,681.4,0,758.2,6.632265247295718
4115-NZRKS,7,1,0,2,89.15,574.35,0,624.0500000000001,6.437831646536572
0219-YTZUE,4,1,0,0,84.8,371.9,1,339.2,5.829533679961761
0623-IIHUG,21,0,0,2,41.9,840.1,1,879.9,6.78094411211575
4572-DVCGN,10,1,0,0,80.25,846.0,1,802.5,6.688977185177567
3351-NGXYI,16,1,0,2,54.1,889.0,0,865.6,6.764577509305809
8984-EYLLL,64,1,2,2,105.25,6823.4,0,6736.0,8.81537000096066
9057-MSWCO,27,0,0,1,30.75,805.1,1,830.25,6.722930591970064
9833-TGFHX,42,1,1,2,97.1,4016.75,0,4078.2,8.313656169740947
9294-TDIPC,5,1,0,3,20.2,83.75,0,101.0,4.624972813284271
5229-DTFYB,41,1,2,0,98.8,3959.15,0,4050.7999999999997,8.306916505808852
0104-PPXDV,58,1,1,1,50.3,2878.55,0,2917.3999999999996,7.978790799880012
5176-LMJXE,47,1,2,3,20.55,945.7,0,965.85,6.874043364496601
3583-KRKMD,18,1,0,0,75.9,1373.05,0,1366.2,7.220520131801381
1010-DIAUQ,5,1,0,0,96.5,492.55,1,482.5,6.181051314893349
9069-LGEUL,23,1,0,0,59.95,1406.0,0,1378.8500000000001,7.229730076591276
7302-ZHMHP,1,1,0,3,19.15,19.15,0,19.15,3.0032042883926917
9571-EDEBV,71,1,1,1,98.65,6962.85,0,7004.150000000001,8.854400871818077
3520-FJGCV,72,1,2,1,112.6,8126.65,0,8107.2,9.000631174263225
6563-VRERX,33,1,1,3,20.6,690.25,0,679.8000000000001,6.523268577259165
0259-GBZSH,2,1,0,2,85.65,181.5,1,171.3,5.149237143533884
6122-EFVKN,24,0,2,3,35.75,830.8,0,858.0,6.755768921984255
2805-EDJPQ,56,1,1,1,99.75,5608.4,0,5586.0,8.628197749459149
6862-CQUMB,37,1,0,1,96.1,3646.8,0,3555.7,8.176588427655
7156-MXBJE,43,1,1,1,85.1,3662.25,0,3659.2999999999997,8.205300390249398
6158-HDPXZ,1,0,0,3,25.35,25.35,0,25.35,3.2714682749873716
9601-BRXPO,25,1,0,0,104.95,2566.5,1,2623.75,7.87274093239505
2863-IMQDR,61,1,2,2,89.65,5308.7,0,5468.650000000001,8.606969907994104
5686-CMAWK,17,1,1,2,86.75,1410.25,0,1474.75,7.296921614120799
5651-CRHKQ,41,1,1,0,86.2,3339.05,0,3534.2000000000003,8.17052515381653
6905-NIQIN,1,1,0,3,50.65,50.65,1,50.65,3.9444901955656477
8204-YJCLA,72,0,2,0,64.8,4732.35,0,4665.599999999999,8.448186034112958
5167-ZFFMM,1,1,0,1,90.85,90.85,1,90.85,4.520156811661135
6583-SZVGP,48,1,2,0,108.1,5067.45,0,5188.799999999999,8.554450439771944
4895-TMWIR,11,1,0,3,19.95,214.75,1,219.45,5.395670911803947
0533-BNWKF,55,1,0,2,85.45,4874.7,1,4699.75,8.455477349435585
1708-PBBOA,42,0,1,2,54.75,2348.45,0,2299.5,7.740881769595523
8782-LKFPK,44,1,0,3,90.4,4063.0,0,3977.6000000000004,8.288685277602877
5522-JBWMO,1,1,0,2,44.0,44.0,0,44.0,3.8066624897703196
3597-MVHJT,27,1,0,0,95.6,2595.25,0,2581.2,7.856397027740618
9774-NRNAU,27,1,0,0,84.8,2309.55,0,2289.6,7.736569070963616
0224-RLWWD,2,1,0,2,44.3,89.3,0,88.6,4.4953553199808844
9967-ATRFS,19,1,0,3,19.9,367.55,0,378.09999999999997,5.937800022522289
3951-NJCVI,42,1,0,2,95.05,3944.5,0,3992.1,8.292323150576326
2977-CEBSX,66,1,2,1,90.05,5965.95,0,5943.3,8.690188056187232
0177-PXBAT,33,1,0,0,109.9,3694.7,0,3626.7000000000003,8.196354117628575
6599-CEBNN,34,1,0,1,73.95,2524.45,1,2514.3,7.830147359714268
2519-ERQOJ,33,0,0,2,54.6,1803.7,0,1801.8,7.4970962908164935
5876-QMYLD,23,1,1,3,20.05,415.1,0,461.15000000000003,6.1358895137107865
2277-AXSDC,32,1,1,0,19.75,624.15,0,632.0,6.450470422144176
9442-JTWDL,11,1,1,1,20.05,237.7,0,220.55,5.400648297645499
0979-PHULV,69,1,0,1,99.45,7007.6,1,6862.05,8.83390722832578
3067-SVMTC,68,1,1,0,55.9,3848.8,0,3801.2,8.243335125557527
5495-GPSRW,20,1,2,3,19.7,419.4,0,394.0,5.978885764901122
7606-BPHHN,72,1,2,1,19.8,1468.75,0,1425.6000000000001,7.263049269843938
4742-DRORA,60,1,1,0,95.4,5812.0,0,5724.0,8.65259782842244
0111-KLBQG,32,1,0,3,93.95,2861.45,0,3006.4,8.00883119708822
4800-VHZKI,1,1,0,3,19.9,19.9,1,19.9,3.039749158970765
7989-CHGTL,1,1,0,3,19.6,19.6,1,19.6,3.0252910757955354
0334-GDDSO,3,1,0,2,81.35,233.7,1,244.04999999999998,5.501462271355557
4163-NCJAK,46,1,1,0,24.45,1066.15,0,1124.7,7.0261603433607585
5233-AOZUF,29,1,0,2,74.95,2149.05,0,2173.55,7.684577025565016
5973-EJGDP,51,1,0,2,87.35,4473.0,0,4454.849999999999,8.401973118562967
1996-DBMUS,48,1,0,0,70.65,3545.05,0,3391.2000000000003,8.129233957437739
7916-VCCPB,16,1,0,0,73.25,1195.75,0,1172.0,7.067319848653476
4686-GEFRM,70,1,2,0,98.7,6858.9,0,6909.0,8.840724916761715
5249-QYHEX,40,1,2,3,24.8,1024.7,0,992.0,6.900730664045173
0578-SKVMF,22,1,0,2,83.3,1845.9,1,1832.6,7.51403652652042
5564-NEMQO,1,1,0,0,75.3,75.3,1,75.3,4.334672938290411
2233-FAGXV,5,1,0,3,24.3,132.25,0,121.5,4.808111029984782
5605-IYGFG,7,1,0,0,69.85,515.45,0,488.94999999999993,6.194303345081828
7663-ZTEGJ,29,1,1,1,100.55,2830.45,0,2915.95,7.978293828822632
3935-TBRZZ,44,1,1,3,25.7,1110.5,0,1130.8,7.0315645647084235
8111-BKVDS,10,0,0,0,40.7,449.3,0,407.0,6.0112671744041615
2055-SIFSS,55,1,0,0,51.65,2838.55,0,2840.75,7.9521753385668195
2806-MLNTI,52,1,1,0,105.1,5376.4,0,5465.2,8.606338955646649
8734-DKSTZ,10,1,0,2,85.95,858.6,0,859.5,6.757513615651594
4360-PNRQB,18,1,0,0,75.6,1395.05,0,1360.8,7.216562633048866
6152-ONASV,68,1,1,0,58.25,3975.7,0,3961.0,8.284504227258497
9063-ZGTUY,61,1,0,3,19.4,1182.55,1,1183.3999999999999,7.076991596227436
7781-HVGMK,72,0,2,1,65.2,4784.45,0,4694.400000000001,8.454338585031408
2181-UAESM,2,1,0,2,53.45,119.5,0,106.9,4.681204872264089
2957-LOLHO,12,1,0,0,45.4,518.9,1,544.8,6.302252608274238
6048-NJXHX,41,1,2,2,19.75,899.45,0,809.75,6.697959745187427
2320-SLKMB,26,0,0,1,44.45,1183.8,0,1155.7,7.053326402301356
4980-URKXC,36,1,1,0,20.85,720.05,0,750.6,6.622204267539311
4376-KFVRS,72,1,2,1,114.05,8468.2,0,8211.6,9.013424839278853
5886-VLQVU,35,1,0,0,89.85,3161.2,0,3144.75,8.053807614472078
3577-AMVUX,1,1,0,3,55.05,55.05,0,55.05,4.026244149518169
0771-WLCLA,16,1,0,2,112.95,1882.55,0,1807.2,7.500087154303266
5628-RKIFK,49,1,0,1,101.55,5070.4,0,4975.95,8.512572532595513
0206-TBWLC,54,1,1,3,114.65,6049.5,0,6191.1,8.731029565009957
2937-FTHUR,18,1,0,2,64.8,1166.7,0,1166.3999999999999,7.06253433276969
1910-FMXJM,36,1,0,2,80.4,2937.65,0,2894.4,7.970878549719943
7752-XUSCI,60,1,0,2,105.9,6396.45,1,6354.0,8.756997183623554
4110-PFEUZ,1,1,0,3,69.55,69.55,1,69.55,4.256321678298823
0732-OCQOC,52,1,2,0,25.05,1270.25,0,1302.6000000000001,7.172884946963406
5168-MSWXT,8,1,0,2,94.75,759.55,0,758.0,6.63200177739563
1090-ESELR,72,1,2,0,105.5,7611.55,0,7596.0,8.935508711503221
8592-PLTMQ,64,1,1,3,24.7,1642.75,0,1580.8,7.366318718085317
5760-WRAHC,22,1,0,3,69.75,1545.4,0,1534.5,7.336611339880877
8847-GEOOQ,60,0,0,0,60.2,3582.4,0,3612.0,8.19229373114764
0256-LTHVJ,28,1,0,2,81.05,2227.1,1,2269.4,7.727711306405778
4785-FCIFB,61,1,2,3,24.4,1417.9,0,1488.3999999999999,7.306128633276545
8313-NDOIA,24,1,0,2,104.15,2494.65,0,2499.6000000000004,7.8242859820609
5149-CUZUJ,28,1,1,0,92.9,2768.35,0,2601.2000000000003,7.864112520069376
0942-KOWSM,30,1,2,0,80.8,2369.3,0,2424.0,7.793586803371584
4237-CLSMM,2,1,0,3,20.0,38.0,0,40.0,3.713572066704308
1452-VOQCH,1,1,0,2,75.1,75.1,0,75.1,4.33204826486764
4719-UMSIY,6,1,0,3,19.65,100.9,0,117.89999999999999,4.778282803696736
6614-VBEGU,24,1,0,0,69.45,1614.05,0,1666.8000000000002,7.419260671652885
0880-TKATG,4,1,0,2,101.15,385.9,1,404.6,6.005367452276974
3811-VBYBZ,7,1,0,2,99.8,673.25,1,698.6,6.550508743144447
1480-BKXGA,72,1,2,0,116.05,8404.9,0,8355.6,9.030806924789863
2996-XAUVF,70,0,2,3,40.05,2799.75,0,2803.5,7.938980548948392
9076-AXYIK,64,1,2,2,102.1,6538.45,0,6534.4,8.784988833060423
5968-XQIVE,72,1,1,2,89.7,6588.95,0,6458.400000000001,8.773291713206136
8896-RAZCR,44,1,2,3,19.9,868.1,0,875.5999999999999,6.776050787984708
4640-UHDOS,13,1,0,2,55.95,734.35,1,727.35,6.590781701894957
4933-IKULF,17,1,1,3,20.65,330.6,0,351.04999999999995,5.863773210965142
3583-EKAPL,1,1,0,2,55.0,55.0,1,55.0,4.02535169073515
1304-BCCFO,9,1,0,3,70.05,564.4,0,630.4499999999999,6.448018762092179
4104-PVRPS,24,1,0,3,53.6,1315.35,0,1286.4,7.160379959618515
9399-APLBT,1,1,0,2,74.7,74.7,1,74.7,4.3267781604434035
2359-KMGLI,24,1,0,2,80.25,1861.5,1,1926.0,7.563719668414366
3780-DDGSE,35,1,0,2,76.05,2747.2,0,2661.75,7.8871147023232755
4431-EDMIQ,7,1,0,2,75.7,554.05,0,529.9,6.274573679589626
0306-JAELE,5,1,0,2,96.1,453.4,1,480.5,6.17690623123818
6227-HWPWX,15,1,0,0,69.0,994.8,1,1035.0,6.943122422819428
0486-LGCCH,11,1,2,3,19.65,225.75,0,216.14999999999998,5.380588358980831
0447-BEMNG,48,0,0,0,45.3,2145.0,1,2174.3999999999996,7.68496783465975
4612-SSVHJ,20,1,0,2,81.45,1671.6,0,1629.0,7.396335293800808
5168-MQQCA,72,1,1,0,108.5,8003.8,0,7812.0,8.963544291996744
5949-XIKAE,8,1,0,2,83.55,680.05,1,668.4,6.506381788777226
7971-HLVXI,72,1,2,1,84.5,6130.85,0,6084.0,8.713582005421628
9094-AZPHK,15,1,0,2,100.15,1415.0,0,1502.25,7.3153847099196785
3649-JPUGY,72,1,2,0,88.6,6201.95,0,6379.2,8.760954723809881
4472-LVYGI,0,0,2,0,52.55,0.0,0,0.0,0.0
8372-JUXUI,1,1,0,2,74.35,74.35,1,74.35,4.3221439250725044
3552-CTCYF,63,1,2,0,104.8,6597.25,0,6602.4,8.79533994688468
6778-YSNIH,2,1,0,2,59.0,114.15,0,118.0,4.77912349311153
0388-EOPEX,2,1,0,2,74.4,139.4,1,148.8,5.00930107108312
5756-OZRIO,61,1,1,0,64.05,3902.6,0,3907.0499999999997,8.270793807348996
6579-JPICP,1,1,0,3,20.4,20.4,0,20.4,3.0633909220278057
8205-OTCHB,22,0,1,0,43.75,903.6,1,962.5,6.870572487854421
4134-BSXLX,28,1,0,3,60.9,1785.65,0,1705.2,7.442023954474594
0505-SPOOW,70,1,2,0,19.8,1397.65,0,1386.0,7.234898420314831
6235-VDHOM,5,0,0,2,28.45,131.05,1,142.25,4.964591355594849
7783-YKGDV,12,1,0,0,99.7,1238.45,1,1196.4,7.087907818491252
4374-YMUSQ,34,1,1,1,116.25,3899.05,0,3952.5,8.282356541510982
4513-CXYIX,71,1,2,1,80.7,5676.0,0,5729.7,8.65359296629623
3957-HHLMR,70,1,1,0,65.2,4543.15,0,4564.0,8.426173793029069
7803-XOCCZ,52,1,0,0,84.05,4326.8,0,4370.599999999999,8.382884353802519
5736-YEJAX,69,1,2,1,79.45,5502.55,0,5482.05,8.609416794457855
5609-CEBID,20,1,0,2,94.1,1782.4,1,1882.0,7.5406215286571525
8981-FJGLA,11,1,0,3,78.0,851.8,0,858.0,6.755768921984255
7218-HKQFK,2,1,0,2,94.2,167.5,1,188.4,5.243861180751978
4636-QRJKY,6,1,0,2,80.5,502.85,1,483.0,6.182084906716632
1135-LMECX,1,1,0,3,19.85,19.85,0,19.85,3.0373539482448106
4332-MUOEZ,20,1,1,1,94.3,1818.3,0,1886.0,7.54274354536855
8535-SFUTN,61,1,0,2,106.45,6300.15,0,6493.45,8.778703244995622
5956-VKDTT,5,1,0,2,74.35,334.8,1,371.75,5.920907953644848
8677-HDZEE,56,1,0,0,105.45,5916.95,0,5905.2,8.683757925597753
2475-MROZF,30,1,0,1,95.0,2852.4,0,2850.0,7.955425088912672
9412-GHEEC,40,1,0,0,104.8,4131.95,1,4192.0,8.341171747170762
3482-ABPKK,28,1,1,3,54.3,1546.3,0,1520.3999999999999,7.3273862425632
6705-LXORM,5,1,0,2,70.05,302.6,0,350.25,5.861498220647955
0257-ZESQC,27,1,0,0,75.2,1929.35,1,2030.4,7.616480489505401
7531-GQHME,12,1,0,1,20.05,265.45,0,240.60000000000002,5.48728346606066
5174-ITUMV,67,1,1,2,105.4,6989.45,0,7061.8,8.862596852428643
4109-CYRBD,29,1,0,2,51.6,1442.0,0,1496.4,7.3114855497965845
0913-XWSCN,55,1,0,0,85.5,4713.4,0,4702.5,8.456062191412006
6825-UYPFK,23,1,0,0,75.6,1758.6,1,1738.8,7.46152544307344
8397-MVTAZ,34,1,0,2,100.05,3480.0,1,3401.7,8.132324513106724
0750-EBAIU,52,1,1,2,91.25,4738.3,0,4745.0,8.465057436995709
8606-CIQUL,72,1,2,1,115.75,8399.15,0,8334.0,9.028218795184895
3571-DPYUH,58,1,1,1,94.7,5430.35,0,5492.6,8.611339057306466
7601-GNDYK,35,1,2,3,19.6,686.95,0,686.0,6.532334292222349
0356-OBMAC,56,1,2,0,99.9,5706.3,0,5594.400000000001,8.629700110594497
8067-NIOYM,24,1,2,1,21.1,490.65,0,506.40000000000003,6.229299647165181
1403-GYAFU,70,1,2,1,20.05,1360.25,0,1403.5,7.2474366465442985
4234-XTNEA,2,1,0,2,79.95,174.45,0,159.9,5.080783053998338
1297-VQDRP,68,1,1,1,107.15,7379.8,0,7286.200000000001,8.8938746634306
9282-IZGQK,1,1,0,2,85.0,85.0,1,85.0,4.454347296253507
5348-CAGXB,12,1,0,2,89.55,1021.75,0,1074.6,6.980633924394709
0621-HJWXJ,63,1,0,0,81.55,5029.05,0,5137.65,8.544545678037336
5844-QVTAT,33,1,1,3,58.45,1955.4,0,1928.8500000000001,7.565197558671306
8905-IAZPF,69,1,1,1,95.65,6744.2,0,6599.85,8.794953707600857
5394-MEITZ,60,1,2,0,80.6,4946.7,0,4836.0,8.484049972822984
6859-QNXIQ,72,1,2,0,113.1,8248.5,0,8143.2,9.00506129644554
2782-LFZVW,11,1,0,3,58.95,601.6,0,648.45,6.476125850853293
2866-IKBTM,1,1,0,3,19.55,19.55,0,19.55,3.022860940942244
1342-JPNKI,10,1,0,0,86.05,834.1,1,860.5,6.758675055967984
2817-NTQDO,13,0,0,1,45.55,597.0,1,592.15,6.385447318107112
7129-AZJDE,34,1,1,0,78.95,2647.2,0,2684.3,7.895547732545003
6986-IJDHX,39,1,0,3,86.3,3266.0,1,3365.7,8.121688315102325
2560-PPCHE,65,1,1,0,105.05,6744.25,0,6828.25,8.828970136872062
4676-MQUEA,50,1,1,0,101.9,5265.5,0,5095.0,8.536211197252
8138-EALND,15,1,0,3,19.75,311.6,0,296.25,5.694573535570891
3580-HYCSP,72,1,2,0,110.3,7966.9,0,7941.599999999999,8.979995956558588
1352-HNSAW,72,1,2,0,115.6,8220.4,0,8323.199999999999,9.026922214135023
2075-PUEPR,55,1,2,0,19.35,1153.25,0,1064.25,6.9709647923800215
1982-FEBTD,23,1,2,1,25.6,514.75,0,588.8000000000001,6.379783496381176
5301-GAUUY,32,1,0,0,80.35,2596.15,1,2571.2,7.852516842831986
5791-KAJFD,56,1,1,0,68.75,3808.0,0,3850.0,8.25608813381491
2654-VBVPB,1,1,0,0,19.9,19.9,0,19.9,3.039749158970765
1154-HYWWO,38,1,1,3,70.6,2708.2,0,2682.7999999999997,7.8949889796668575
2501-XWWTZ,11,1,0,2,70.2,760.05,0,772.2,6.650537747334176
3716-UVSPD,1,1,0,2,49.3,49.3,0,49.3,3.9180050771056933
6815-ABQFQ,56,1,1,2,107.25,6033.3,0,6006.0,8.700680734850161
7343-EOBEU,3,1,0,3,23.6,89.05,0,70.80000000000001,4.273884476054179
3701-SFMUH,7,1,0,1,69.7,516.15,0,487.90000000000003,6.1921579695846
6103-LIANB,59,1,2,1,99.5,5861.75,0,5870.5,8.677865416805135
7319-VENRZ,7,1,0,0,64.3,445.95,0,450.09999999999997,6.111689044414351
5846-NEQVZ,71,1,2,1,70.85,4973.4,0,5030.349999999999,8.52344361674575
6967-QIQRV,15,1,1,2,101.9,1667.25,0,1528.5,7.332696163590958
5781-RFZRP,71,1,2,1,73.5,5357.75,0,5218.5,8.560156890848353
0939-YAPAF,35,1,0,2,100.25,3527.6,1,3508.75,8.163300088852061
0308-IVGOK,11,0,1,1,40.4,422.6,0,444.4,6.098972754823267
7293-LSCDV,60,1,2,1,19.25,1103.25,0,1155.0,7.052721049232323
7025-WCBNE,47,1,2,0,59.6,2754.0,0,2801.2000000000003,7.9381601019371315
5756-JYOJT,11,1,1,1,64.9,697.25,0,713.9000000000001,6.572142672772806
4710-FDUIZ,56,1,1,1,100.3,5614.45,1,5616.8,8.6336954071729
6030-REHUX,28,1,0,2,110.85,3204.4,0,3103.7999999999997,8.040704580054696
9548-LIGTA,61,1,2,3,81.05,4747.65,0,4944.05,8.506142355229153
5150-LJNSR,31,1,1,0,98.05,3082.1,0,3039.5499999999997,8.019793699088659
8270-RKSAP,9,1,0,2,70.5,597.9,0,634.5,6.454412090629509
6522-YRBXD,35,1,0,2,94.55,3365.4,0,3309.25,8.104778994219867
2640-LYMOV,2,1,0,3,19.65,38.8,0,39.3,3.696351468952637
1218-VKFPE,12,1,0,3,19.0,233.55,1,228.0,5.43372200355424
3627-FHKBK,1,1,0,3,75.3,75.3,1,75.3,4.334672938290411
2865-TCHJW,4,1,0,2,89.2,346.2,1,356.8,5.879974171074619
1423-BMPBQ,1,1,0,3,19.0,19.0,0,19.0,2.995732273553991
2393-DIVAI,3,1,0,3,20.0,61.7,0,60.0,4.110873864173311
5192-EBGOV,1,1,0,2,85.7,85.7,1,85.7,4.462453883786496
4568-KNYWR,52,1,2,1,63.25,3342.45,0,3289.0,8.098642843759418
8752-IMQOS,5,1,1,3,20.1,85.1,0,100.5,4.620058798481842
0742-LAFQK,72,1,2,2,99.15,7422.1,0,7138.8,8.873440043736828
0795-LAFGP,71,1,2,2,90.4,6668.05,0,6418.400000000001,8.767079934372616
0619-OLYUR,72,1,2,1,111.9,8071.05,0,8056.8,8.994395845388667
5512-IDZEI,46,1,1,2,24.9,1174.8,0,1145.3999999999999,7.044381876513962
0459-SPZHJ,63,1,2,1,83.5,5435.0,0,5260.5,8.568171436180867
0215-BQKGS,30,1,0,1,84.3,2438.6,0,2529.0,7.835974581721566
9244-ZVAPM,1,1,0,3,45.6,45.6,0,45.6,3.8416005411316
0719-SYFRB,12,1,0,3,61.65,713.75,1,739.8,6.60773068333197
8208-EUMTE,16,0,2,3,54.85,916.15,0,877.6,6.778329731541679
5172-MIGPM,4,1,0,3,65.55,237.2,0,262.2,5.572914199451162
1710-RCXUS,51,1,1,1,90.35,4614.55,0,4607.849999999999,8.435733647170295
0374-FIUCA,65,1,2,1,20.4,1414.45,0,1326.0,7.190676034332207
5839-SUYVZ,16,1,0,1,74.55,1170.5,0,1192.8,7.084896775734549
5173-ZXXXL,2,1,1,3,19.95,47.7,0,39.9,3.711130063048756
1096-ADRUX,66,1,1,0,74.25,4859.25,0,4900.5,8.49729655970178
2001-MCUUW,46,1,2,2,108.65,4903.2,0,4997.900000000001,8.516973167212688
2731-GJRDG,32,1,1,0,109.55,3608.0,0,3505.6,8.162402186036028
4723-BEGSG,72,1,2,1,86.65,6094.25,0,6238.8,8.73870340956777
6516-NKQBO,38,1,2,1,81.0,3084.9,0,3078.0,8.0323601479245
8672-OAUPW,51,1,1,1,47.85,2356.75,0,2440.35,7.800306443973551
8207-DMRVL,72,1,2,0,114.55,8306.05,0,8247.6,9.01779876795887
3419-SNJJD,65,1,0,0,105.25,6786.4,1,6841.25,8.830871903893694
6543-CPZMK,9,0,0,2,29.95,248.95,1,269.55,5.6004569240887445
4765-OXPPD,9,1,0,3,65.0,663.05,1,585.0,6.373319789577012
2804-ETQDK,66,1,2,3,20.55,1357.1,0,1356.3,7.2132527113039195
6689-VRRTK,44,1,1,1,109.8,4860.35,0,4831.2,8.483057129486555
7138-GIRSH,50,1,2,0,69.5,3418.2,0,3475.0,8.153637486385282
9396-ZSFLL,15,1,0,3,48.85,631.4,0,732.75,6.5981683711423065
6464-KEXXH,8,0,0,1,25.25,186.3,0,202.0,5.313205979041787
7134-MJPDY,66,1,1,1,102.85,6976.75,0,6788.099999999999,8.82307366390299
5240-CAOYT,57,1,0,0,87.55,4884.85,0,4990.349999999999,8.51546169323809
4059-IIEBK,7,1,0,0,78.55,522.95,0,549.85,6.311462539786074
4881-JVQOD,10,0,0,0,34.55,362.6,0,345.5,5.847882818629958
0516-UXRMT,62,1,1,2,92.05,5755.8,0,5707.099999999999,8.649641497714464
4851-BQDNX,40,1,1,2,85.05,3355.65,0,3402.0,8.132412674500905
5148-HKFIR,20,1,2,3,19.7,406.95,0,394.0,5.978885764901122
1009-IRMNA,7,1,0,0,20.0,137.6,1,140.0,4.948759890378168
3003-CMDUU,25,1,0,2,95.15,2395.7,0,2378.75,7.774750719131415
5016-IBERQ,23,1,0,2,84.25,1968.1,0,1937.75,7.569798714490749
6797-UCJHZ,66,1,1,1,104.6,6819.45,0,6903.599999999999,8.839943135128511
2469-DTSGX,72,1,2,2,111.65,7943.45,0,8038.8,8.992159486241718
4554-YGZIH,49,1,0,1,90.05,4547.25,1,4412.45,8.392411975518806
5099-BAILX,43,1,0,0,110.75,4687.9,1,4762.25,8.468685487351195
9931-KGHOA,46,1,0,0,55.0,2473.95,0,2530.0,7.836369760545124
1775-KWJKQ,72,1,2,1,89.85,6562.9,0,6469.2,8.774962298918265
7665-VIGUD,10,1,1,3,20.35,176.3,0,203.5,5.320567975482857
9411-TPQQV,40,0,1,0,54.55,2236.2,0,2182.0,7.688455356549944
7207-RMRDB,65,1,0,2,105.5,6985.65,1,6857.5,8.833244037918462
7954-MLBUN,31,1,2,0,99.45,3109.9,0,3082.9500000000003,8.033966521841027
2077-DDHJK,68,1,2,1,70.9,4911.35,0,4821.200000000001,8.480985534446727
4913-EHYUI,56,1,1,0,104.55,5794.65,1,5854.8,8.675187902052455
0195-IESCP,10,1,0,2,85.25,855.3,1,852.5,6.7493455422344955
9574-BOSMD,68,1,2,0,25.4,1620.2,0,1727.1999999999998,7.454835683407299
4580-TMHJU,43,1,0,2,56.15,2499.3,1,2414.45,7.7896408841321145
0970-ETWGE,1,1,0,2,89.55,89.55,1,89.55,4.505902184329423
4908-XAXAY,49,1,1,0,89.85,4287.2,0,4402.65,8.390189021478232
8404-VLQFB,15,1,0,2,25.25,394.85,0,378.75,5.939513141475882
1626-ERCMM,20,1,0,2,94.55,1899.65,1,1891.0,7.545389749611823
0887-HJGAR,1,1,0,3,45.7,45.7,1,45.7,3.8437441646748516
2391-IPLOP,50,1,1,2,69.65,3442.15,0,3482.5000000000005,8.155792814470173
5644-PDMZC,2,1,0,2,89.5,161.5,1,179.0,5.19295685089021
3509-GWQGF,24,1,0,1,70.0,1732.6,0,1680.0,7.427144133408616
9576-ANLXO,3,1,0,0,69.55,222.3,1,208.64999999999998,5.345439473616771
2024-BASKD,1,1,0,3,74.6,74.6,1,74.6,4.3254562831854875
5845-BZZIB,35,1,2,3,20.1,655.3,0,703.5,6.557488331338735
1140-UKVZG,17,1,0,3,24.8,475.25,0,421.6,6.046426105181957
4160-AMJTL,8,1,0,2,19.65,164.3,1,157.2,5.063860055333554
5183-SNMJQ,10,1,0,1,95.1,865.1,0,951.0,6.858565034791365
8100-PNJMH,68,1,2,1,88.85,6132.7,0,6041.799999999999,8.70662275966957
7838-LAZFO,45,1,1,0,78.8,3597.5,0,3546.0,8.173857454773621
4464-JCOLN,2,1,1,3,19.85,35.9,1,39.7,3.7062280924485496
2085-JVGAD,37,1,0,0,20.35,697.65,0,752.95,6.625326052811805
5650-VDUDS,4,0,0,3,24.25,96.05,1,97.0,4.584967478670572
8095-WANWK,10,1,0,3,45.25,428.7,0,452.5,6.116995269555192
3030-ZKIWL,1,1,0,3,20.05,20.05,0,20.05,3.0469005601283903
9565-FLVCG,65,1,2,3,69.55,4459.15,0,4520.75,8.416654366037625
8755-OGKNA,57,1,2,0,19.5,1167.6,0,1111.5,7.014365014040395
2800-VEQXM,3,1,0,3,74.75,238.1,0,224.25,5.417210896488447
7538-GWHML,2,1,0,2,69.65,145.15,1,139.3,4.943782987108415
5533-RJFTJ,49,0,0,0,30.2,1453.1,0,1479.8,7.3003377612592875
3859-CVCET,4,1,0,3,45.65,191.05,1,182.6,5.21275947818639
0214-JHPFW,70,0,2,0,57.8,4039.3,0,4046.0,8.305731144875866
5642-MHDQT,53,1,1,0,19.85,1039.45,0,1052.0500000000002,6.959445994387492
3088-FVYWK,53,1,2,1,25.55,1336.1,0,1354.15,7.211667428293897
3276-HDUEG,1,1,0,3,75.05,75.05,1,75.05,4.331391018705302
